episode,time_slot,uav_id,user_id,subchannel,power_level_dbm,distance_m,sinr_db,rss_dbm,qos_flag,reward
1,40,2,26,0,23.0,400.1329388081027,6.442503670880846,-85.27447130279775,1.0,11.62185454820436
1,41,0,63,2,23.0,212.92964977845247,12.183759349776649,-78.62021708588449,1.0,14.0504376040384
1,41,1,28,3,11.5,216.73382370699656,7.997938690652596,-83.71903628302599,1.0,14.58812612902362
1,41,2,13,2,11.5,283.4715399745093,0.4062695752418106,-86.13268214585469,0.0,7.712978242199195
1,42,0,70,2,11.5,179.9882459177674,6.891212462339248,-84.14655996863056,1.0,7.246658701827345
1,42,1,51,0,0.0,85.9205725577981,9.29281387366511,-82.42416110001346,1.0,6.00462085335755
1,42,2,53,2,11.5,559.1194644957453,-1.1038135614304572,-92.33290620551543,0.0,5.925353945295607
1,43,0,5,1,11.5,366.19734016946546,6.518365199694825,-85.19860977398378,1.0,11.568279664928538
1,43,1,7,2,11.5,441.64630794542444,0.1270068921504355,-91.58996808152816,0.0,9.969252149695928
1,43,2,11,0,11.5,244.34110643080285,5.1687902143960605,-86.54818475928252,1.0,8.70986422282302
1,44,0,12,1,0.0,294.1122858014839,-6.675932783945667,-98.39290775762424,0.0,3.971820098637462
1,44,1,46,0,11.5,94.2178485187933,10.307846407307967,-80.36863761638503,1.0,6.9663551425543595
1,44,2,55,0,11.5,255.1867295719118,3.1490469990562024,-88.05771393230637,1.0,5.406202499628136
1,45,0,47,0,23.0,592.4455837527375,2.1944915795648896,-84.06491640275819,0.0,9.501172016545887
1,45,1,67,0,23.0,711.2655854824196,2.4210431793539717,-87.36960266541126,0.0,14.01603174374375
1,46,0,66,3,0.0,645.1171158511789,-11.989114615411875,-103.61126665735225,0.0,1.6965691721123406
1,46,1,60,0,0.0,479.6854746451907,-8.879099590560795,-100.59607456423939,0.0,1.7132011740740436
1,46,2,67,3,0.0,243.4558665824912,-10.326658249208847,-102.04012060639039,0.0,0.9210328659377398
1,47,0,74,1,0.0,457.1860059376779,-9.021681174013175,-100.59551583543453,0.0,3.07266781786659
1,47,1,31,1,11.5,190.9550584416197,11.219704398997097,-80.26074373896091,1.0,7.054107981441314
1,47,2,55,0,0.0,249.56747491965933,-2.158705005087405,-93.875679978766,0.0,1.0638152722239704
1,48,0,63,3,23.0,191.05859484440523,17.655388957081207,-74.06158601659739,1.0,17.485709157616466
1,48,1,57,2,11.5,330.48112879763966,4.523766777146031,-87.19320819653255,1.0,14.208043051487362
1,48,2,0,1,0.0,154.42978074405454,0.9462564534578264,-90.77071852022075,0.0,5.818546725423311
1,49,0,24,0,11.5,550.7124719860409,-4.7051453234457865,-96.03669214155832,0.0,7.087394370188189
1,49,1,28,0,0.0,193.87958788195388,-3.7679008717859634,-93.69900971260732,0.0,4.162425174887568
1,49,2,31,0,11.5,743.8278094174754,-3.271464439310903,-93.70352892954132,0.0,5.110352291791993
1,50,0,75,3,11.5,171.43342741927285,8.705109821113195,-83.01186515256539,1.0,13.573801005408136
1,50,1,2,0,11.5,100.52628782037618,14.638274788235428,-77.07870018544315,1.0,14.176922158532847
1,50,2,77,2,23.0,514.2856391308527,3.0278170334393186,-88.68915794023927,1.0,14.19201809300548
1,51,0,5,2,11.5,351.6045601944087,-2.255846170860662,-93.97282114453924,0.0,4.982384994377618
1,51,1,62,0,0.0,223.15773519384283,-4.993232395673483,-96.71020736935206,0.0,4.124253104813561
1,51,2,10,3,0.0,214.08474216245605,-8.170302424575974,-99.88727739825458,0.0,1.7444813505909176
1,52,0,14,1,0.0,151.53104060875037,-4.151319753411011,-95.86829472708959,0.0,5.139846151334147
1,52,1,78,0,23.0,726.2467538147895,2.14130846692027,-89.57566650675831,0.0,16.470003382316783
1,52,2,43,2,0.0,280.36752684782965,-13.413007384321514,-105.12998235800009,0.0,0.8113897074510829
1,53,0,29,3,11.5,197.39938482349731,6.5337211997558065,-85.18325377392279,1.0,10.328193653372452
1,53,1,54,2,11.5,209.73780595187483,-0.2229184515514493,-90.58030124415092,0.0,9.488581485054842
1,53,2,43,2,11.5,277.0956580119196,5.287335687243159,-84.4799654364719,1.0,5.719583968618199
1,54,0,34,2,11.5,628.4034410022027,-7.606091486711632,-99.32306646039021,0.0,6.108597349096077
1,54,1,51,0,0.0,111.94237178829066,-0.22384443857765168,-91.64473349633583,0.0,3.7946975572953976
1,54,2,53,0,11.5,512.395951069289,1.1940287031360963,-90.35694506865774,0.0,7.052010414259374
1,55,0,23,0,11.5,285.05924984304283,6.044309449491202,-83.30807438700148,1.0,10.761112467995236
1,55,1,68,1,23.0,403.1773116467039,7.107310443304588,-84.609664530374,1.0,18.63052042736662
1,55,2,34,0,11.5,356.5569422080508,-4.872077124304495,-95.93703711554703,0.0,3.948626901164351
1,56,0,75,2,11.5,192.08615859549772,9.051569475241878,-81.94536519895836,1.0,11.112612734307222
1,56,1,3,0,23.0,826.567531902556,7.590885290060228,-84.12608968361836,1.0,21.896827841859075
1,56,2,17,2,11.5,351.21754681228697,1.3866325921298042,-89.29825109025532,0.0,10.225970039097058
1,57,0,4,3,11.5,103.8634066320855,-1.173432049200671,-92.26198859813273,0.0,8.42554525382892
1,57,1,22,2,11.5,168.17648170134845,6.644201198829599,-85.07277377484898,1.0,16.29710642773946
1,57,2,6,3,23.0,576.9187253950233,7.910919806676625,-81.46803601370856,1.0,13.841655005807016
1,58,0,12,0,11.5,285.3458465192352,3.390713324555497,-87.02972856972885,1.0,11.131901002628137
1,58,1,27,2,11.5,289.43690726944857,-2.6919137803311575,-94.40888875400974,0.0,11.072630290907503
1,58,2,50,0,11.5,178.9957042653403,4.953192781092028,-86.6332896150903,1.0,6.59034389251471
1,59,0,74,3,0.0,454.9321015355856,-11.348055351832345,-102.9549439734954,0.0,3.898505520702057
1,59,1,59,0,11.5,336.2085926981803,-5.941047750046966,-97.65802272372555,0.0,7.142110377910063
1,59,2,67,3,0.0,262.37830205355743,-8.047126257975933,-99.64664390012089,0.0,3.195534548519274
1,60,0,29,1,11.5,197.88064840053707,11.637378590657367,-80.07694932387511,1.0,13.574569918456957
1,60,1,46,1,0.0,126.67217122703309,-0.6333492315686939,-92.27789052236363,0.0,4.483150770687512
1,60,2,62,2,23.0,453.75635808249206,15.752760621590285,-75.9642143520883,1.0,13.742409624499592
1,61,0,26,3,23.0,345.1953888230328,0.010311487635913384,-77.10885286334575,0.0,11.239579268262103
1,61,1,54,3,0.0,192.8277863627707,-3.688767900036755,-92.68652650921555,0.0,2.5583607449649133
1,61,2,48,3,23.0,737.0163227170933,1.0113873129336914,-80.22782250446264,0.0,9.452114592299427
1,62,0,49,2,0.0,99.56646136346654,4.632763669177931,-86.0008256366282,1.0,5.244349821475711
1,62,1,45,2,11.5,934.8460819762831,-9.354240399048239,-101.01816429641622,0.0,8.586255618032476
1,62,2,0,3,11.5,203.39092092360113,0.749969638054082,-90.96700533562452,0.0,5.980882768864513
1,63,0,10,0,23.0,609.7580004445632,7.4645993984839585,-84.19783386998135,1.0,12.928001480854448
1,63,1,56,0,0.0,129.86857912584398,-0.9470883608835214,-89.1201570571343,0.0,4.246232894911737
1,63,2,35,3,11.5,456.2496249044173,2.3320164297559187,-89.38495854392266,0.0,12.5685586381426
1,64,0,9,3,23.0,346.07052691649807,8.122194563954942,-83.59478040972364,1.0,19.665413335994188
1,64,1,44,1,11.5,126.63911478104447,15.819746622191978,-75.89722835148662,1.0,17.149627278272426
1,64,2,34,0,23.0,363.4757430539182,7.545361643641446,-84.17161333003713,1.0,19.459953592831226
1,65,0,14,0,11.5,197.37497492727562,14.358093207365883,-77.3588817663127,1.0,20.64805873328659
1,65,1,33,2,11.5,131.19624497069134,11.947117946828289,-79.76985702685029,1.0,16.331074840662996
1,65,2,31,3,23.0,683.1967246155882,9.106141088799141,-82.61083388487945,1.0,14.40378403676484
1,66,0,49,0,11.5,103.83913684260756,16.326220368040005,-75.00046190739319,1.0,10.990084481551436
1,66,1,65,2,11.5,239.4345559035126,-0.1017403858520736,-91.81871535953066,0.0,13.778078215544362
1,66,2,43,0,23.0,236.60663601605117,12.23385755244095,-75.92086946574683,1.0,14.215000760712556
1,67,0,75,3,23.0,231.63151379711553,1.8606450287134644,-89.70633291976439,0.0,17.848224365432173
1,67,1,62,3,11.5,174.79476617222565,11.321521344661152,-79.86387755188177,1.0,8.96070535094013
1,67,2,74,0,23.0,561.9144156291728,10.048445006397834,-81.66852996728075,1.0,20.215073900089934
1,68,0,71,1,11.5,87.36598739284902,8.75655316263119,-81.9963312375671,1.0,13.168496934569772
1,68,1,6,0,23.0,408.2919568862431,8.016522467603647,-83.70045250607495,1.0,17.43981445147092
1,68,2,10,1,11.5,173.97018325289133,5.1794130292428875,-85.05325527381133,1.0,9.639171217343552
1,69,0,6,3,23.0,185.1052888191893,18.74564547858082,-72.97132949509776,1.0,21.162544605556338
1,69,1,28,0,11.5,151.94951544453278,6.318603032599086,-76.42050914183258,1.0,11.253886712525848
1,69,2,61,0,23.0,367.98218485732815,2.864605062621259,-79.12710610187773,0.0,15.862955411331388
1,70,0,49,1,0.0,110.28894981816121,-2.0844135700814364,-90.79118338541532,0.0,2.7321020766564157
1,70,1,72,0,0.0,89.89878214488013,6.880304256647856,-84.83667071703073,1.0,12.377056459774142
1,70,2,61,1,23.0,364.5059447618766,6.5515737241939895,-85.01999721287422,1.0,11.898625731342314
1,71,0,28,1,23.0,465.2400212843557,5.287197706337045,-82.21827691805106,1.0,18.578090053993563
1,71,1,21,1,11.5,249.2041940656953,-0.05460870305781869,-85.25295335540221,0.0,11.632698813689741
1,71,2,0,0,23.0,236.5212040931686,10.72058647202825,-80.99638850165034,1.0,19.504427237053342
1,72,0,68,0,23.0,277.2979138045333,14.30941462226085,-77.3838344494149,1.0,14.293558395434019
1,72,1,19,0,11.5,180.3894811490128,7.041191543533979,-77.68516747051831,1.0,9.93947982878937
1,72,2,10,2,0.0,167.17321249229096,0.09840641687453044,-91.61856855680406,0.0,5.072163954253136
1,73,0,32,3,23.0,363.87554529152624,6.701684365160634,-78.43711896466235,1.0,13.349414484237094
1,73,1,31,2,11.5,178.0319482166822,10.431133588963037,-81.28584138471555,1.0,19.33532497633794
1,73,2,53,3,23.0,438.9807318148172,4.764976464689687,-80.88478619812236,1.0,12.636411176462406
1,74,0,70,1,11.5,138.3086142613742,12.330821537454487,-79.3861534362241,1.0,21.206414616142705
1,74,1,72,2,11.5,84.81699663785211,14.567131998836762,-77.14984297484182,1.0,14.482331978604511
1,74,2,36,0,23.0,484.6453881398727,10.299792028367596,-81.417182945311,1.0,16.680589693860284
1,75,0,12,2,0.0,289.2852266103218,-4.383827461390688,-95.89214646987956,0.0,3.716811063718567
1,75,1,51,2,11.5,180.63611702594798,9.176936650217918,-82.46266698906174,1.0,8.66231262047053
1,75,2,74,2,11.5,555.530955733043,-13.582225324407393,-105.03739136466561,0.0,7.362261993104223
1,76,0,6,1,23.0,166.62033253380562,18.75306554161031,-72.96390943206829,1.0,19.136511978316392
1,76,2,76,3,23.0,286.753316512316,6.663201462440327,-85.05377351123826,1.0,19.425149417539792
1,77,0,63,2,11.5,128.8509011070053,9.842857709831375,-76.04320549219095,1.0,8.088642900518337
1,77,1,65,2,23.0,281.062890042907,7.276462345164432,-75.67884931706446,1.0,12.876743068109693
1,77,2,50,2,23.0,119.34312380990477,7.3957580272643355,-71.7249643298214,1.0,8.982688974983823
1,78,1,33,2,11.5,117.26033770916597,9.758968499402066,-81.73258254954521,1.0,14.260025181734706
1,78,2,24,0,23.0,754.512678333123,4.184771619855691,-87.5322033538229,1.0,15.145939369218294
1,79,0,10,1,23.0,548.5394282509185,3.003186060020745,-88.09315147854298,1.0,12.511589849904006
1,79,1,46,1,11.5,187.61351682169692,4.784360782360304,-83.66937001420953,1.0,9.037364847513146
1,80,0,52,3,23.0,381.2230500472744,3.7787158970914305,-79.87854331654592,1.0,13.597970178440166
1,80,1,26,3,11.5,371.8759955762119,-0.8105943304076357,-85.4635707201468,0.0,6.361931418444411
1,80,2,59,3,11.5,264.61579877878137,-0.1735624619442899,-82.23840484629488,0.0,8.28108688362603
1,81,0,71,3,23.0,116.2192291143033,11.771592529492441,-79.9403606578706,1.0,13.451233902314993
1,81,1,19,3,0.0,212.959233823947,-8.420484032055015,-100.12718362982409,0.0,2.3313439607465734
1,81,2,78,1,11.5,380.0303155592324,3.911807901523643,-87.80516707215496,1.0,14.604239977369199
1,82,0,40,1,23.0,550.5329585414714,5.255070618022214,-86.46190435565637,1.0,16.319779228539716
1,82,1,33,3,0.0,117.35677254774845,-1.3204436761498253,-92.99398823483142,0.0,3.0005548101557453
1,82,2,22,3,11.5,518.5058341882356,0.26233006064924475,-91.19399804845543,0.0,14.458463155621976
1,83,0,44,2,23.0,510.5313555702457,7.3849618048022645,-84.33201316887633,1.0,17.66965437058569
1,83,1,66,3,11.5,285.32436040583025,5.274560790433781,-86.44241418324481,1.0,16.90399156561422
1,83,2,10,1,11.5,155.59673305808786,10.426053480580812,-81.29092149309777,1.0,13.429601452757462
1,84,0,45,3,0.0,507.85585235638484,-10.756907742342655,-102.45466150044132,0.0,2.3389958610616457
1,84,1,59,0,0.0,268.5235905684665,-11.298545085519763,-103.01552005919834,0.0,2.6608416820030234
1,84,2,43,3,0.0,190.03069387879643,-1.489976252539945,-93.1749295966404,0.0,3.0042190624534433
1,85,0,70,2,0.0,148.78479363440792,1.1440753588191672,-88.62572901366505,0.0,6.00250435583826
1,85,1,56,2,11.5,206.42975798272593,4.4840774736969555,-87.17767361661677,1.0,15.004415919780728
1,85,2,57,3,23.0,619.4250064289179,2.2831718513043424,-89.43380312237424,0.0,16.116137356939667
1,86,0,32,3,11.5,381.27295929897724,-4.3868830969779395,-96.10043642204968,0.0,7.881446189517565
1,86,1,19,1,11.5,231.49299707341882,2.943768404198531,-88.77320656948007,0.0,10.90141975311917
1,86,2,50,3,0.0,99.22083670988111,3.177756648560084,-87.48986425964569,1.0,3.373469350458808
1,87,0,28,2,23.0,419.2555567937401,-0.47370085055907163,-89.65938497378698,0.0,13.815486796735929
1,87,1,44,0,0.0,106.14631386906238,5.8146783037796625,-85.90229666989893,1.0,12.066994216435225
1,87,2,13,2,11.5,180.83226783353206,6.21524480501285,-75.00201902775385,1.0,8.223198744282827
1,88,0,4,3,0.0,99.29248610012564,1.9170049496319619,-89.79997002404662,0.0,5.322742136511882
1,88,1,53,2,11.5,146.1489477880071,11.228420607268244,-80.48855436641034,1.0,15.606036147553985
1,88,2,69,1,23.0,723.3747021315774,5.773189851404119,-85.94378512227448,1.0,15.040182203671247
1,89,0,38,3,11.5,285.8086635591244,7.3900407296308686,-84.32693424404772,1.0,18.318421434940777
1,89,1,21,0,23.0,250.65481121304754,6.730792004025908,-84.98618296965269,1.0,19.50285426897048
1,89,2,18,2,11.5,137.8042054259346,6.391753063114996,-85.32522191056358,1.0,11.652405356722097
1,90,0,6,3,0.0,139.5101062409348,2.581340890177044,-88.89265148212769,0.0,2.722410114878209
1,90,1,1,1,0.0,265.5138512732245,-0.4721835548814027,-92.18915852856,0.0,2.467356314378919
1,90,2,10,3,0.0,154.42974256197857,-0.46988393082518,-91.97360130682586,0.0,2.576169123948932
1,91,0,14,2,11.5,295.24791218006357,6.2366698400098635,-85.48030513366874,1.0,18.025110724598747
1,91,1,52,3,23.0,127.86437322882648,22.841864910226064,-68.87511006345252,1.0,23.179720727301465
1,91,2,66,0,23.0,221.60907729934885,19.229884412942,-72.48709056073659,1.0,22.529752091514936
1,92,1,5,2,23.0,388.32787831412526,10.569041519135418,-81.14793345454316,1.0,15.208569791349603
1,92,2,55,0,0.0,233.02100411824654,-0.8000296625613507,-92.51700463623993,0.0,4.356121192760835
1,93,0,4,1,0.0,112.20170265913275,-0.2534752681115183,-91.9634114614483,0.0,4.782540712491482
1,93,2,14,3,23.0,673.2698922739938,7.3442767773932065,-84.37269819628538,1.0,13.570465688844589
1,94,0,0,1,23.0,673.3812487529362,10.249838634011592,-81.467136339667,1.0,19.665217297692703
1,94,1,54,2,23.0,175.3569587422009,21.4082861926769,-70.30868878100168,1.0,23.26490532010733
1,95,0,20,3,11.5,312.01504944478575,-2.075252792643927,-90.90250978933048,0.0,6.458647541870332
1,95,1,61,1,11.5,141.8180465790827,14.525302899833783,-77.1916720738448,1.0,14.579816022926659
1,95,2,59,3,23.0,233.89002264533747,14.187504977643428,-77.33654194493276,1.0,14.613160339116384
1,96,0,38,2,0.0,296.74026797492627,-7.8452914596764,-99.562266433355,0.0,2.371871195984573
1,96,1,27,0,11.5,394.07782789164463,0.7683539479775752,-90.9063258473425,0.0,7.2577688758502195
1,96,2,11,0,0.0,104.78422083112969,-0.17389512322660686,-90.3701896846205,0.0,4.643517258513284
1,97,0,64,0,0.0,395.2732285109336,-9.935143970412156,-101.65211894409074,0.0,4.231196570422827
1,97,1,28,1,11.5,155.8581411059465,10.700810438934896,-81.0161645347437,1.0,10.312079266377802
1,97,2,63,3,11.5,388.51367454982784,-2.034842708444637,-93.75181768212323,0.0,7.871626786549955
1,98,0,64,2,11.5,398.7756507160471,-3.0882079518179193,-94.6052770759363,0.0,7.345288960668739
1,98,1,54,0,11.5,179.8287155972148,6.771224439567335,-84.94575053411126,1.0,10.822264145401451
1,98,2,34,2,0.0,417.52438061348,-12.531508517455745,-104.20519472538484,0.0,2.9391065384215778
1,99,0,16,3,0.0,398.0783438796346,-7.1611803546575326,-98.8781553283361,0.0,1.258451994117792
1,99,1,25,1,11.5,260.38007604559897,-5.368607375772218,-97.0855823494508,0.0,14.549290986763857
1,99,2,47,2,23.0,106.6519953509989,25.791475359554795,-65.9254996141238,1.0,15.902743640927444
1,100,1,8,0,11.5,86.79018982041175,9.33904890030398,-82.37792607337461,1.0,12.251535942385818
1,100,2,69,2,23.0,678.1545231263885,3.986687633424239,-87.73028734025434,1.0,17.326079176865935
1,101,0,37,3,11.5,390.2494376595469,-3.582904963079925,-95.03722969024174,0.0,7.54628959906829
1,101,1,9,3,11.5,285.0981087146672,2.9050582409675925,-86.29636212564989,0.0,7.7477398165295135
1,101,2,77,2,11.5,432.13374099053993,-1.9018952637002837,-93.61887023737887,0.0,10.452684280578254
1,102,0,14,1,11.5,337.7599004370521,4.784398784169945,-86.93257618950865,1.0,13.024227438998368
1,102,1,25,2,23.0,269.4180967835732,16.03827257813257,-75.67870239554601,1.0,22.08579035901935
1,102,2,45,3,23.0,518.0967678730887,9.33645650894939,-82.3805184647292,1.0,21.77524404937908
1,103,0,42,1,11.5,403.153956298633,-2.4900449361791974,-91.34287724512889,0.0,5.527230471297667
1,103,1,60,1,23.0,301.8163810257855,6.142263603864299,-76.3749550811828,1.0,12.769657460049775
1,103,2,3,1,11.5,362.58316653594164,-4.346648450948444,-93.10274354821286,0.0,5.272079089985858
1,104,0,2,1,23.0,489.25551491676885,8.050271718318987,-83.66670325535961,1.0,17.370075148697648
1,104,1,31,3,11.5,232.98477060780402,6.0662279730501645,-85.61158028096281,1.0,13.13863547743439
1,104,2,47,3,0.0,120.0224118326059,1.9240257858032996,-87.491366899864,0.0,3.708717137932098
1,105,0,38,0,11.5,313.92111309240505,-0.2308952388959507,-86.4030327731015,0.0,5.614248963380082
1,105,1,52,2,11.5,91.34993951412719,14.33946977340808,-77.3775052002705,1.0,17.547468815071095
1,105,2,37,0,23.0,652.6802344117663,1.7025466754254523,-84.4157998268339,0.0,12.892493880352575
1,106,0,12,1,23.0,334.0985603240408,13.480569929672884,-78.2364050440057,1.0,18.657298415482504
1,106,2,15,2,23.0,323.47823338007805,8.99054926953237,-81.5497891117785,1.0,19.033278664480438
1,107,0,71,2,0.0,203.66417490936854,-1.677184268825753,-93.39415924250434,0.0,7.125048793044392
1,107,1,60,3,23.0,291.96299275353687,18.8460691124641,-72.8709058612145,1.0,17.552604458075592
1,108,0,55,0,23.0,527.9526039995894,11.479525735224952,-80.23744923845364,1.0,16.75292559705709
1,108,2,60,3,11.5,136.00276703325397,16.205203841543824,-75.25009678488102,1.0,17.135382320166478
1,109,0,5,2,11.5,330.0484950219713,-0.6041891498399646,-86.61543383230418,0.0,6.65742864367365
1,109,1,58,2,23.0,228.58949174644064,12.972758324247366,-73.84419803331325,1.0,18.66393288006939
1,109,2,63,3,23.0,358.17046043122286,17.507738392966885,-74.20923658071172,1.0,22.245721619371807
1,110,0,72,2,23.0,391.29876286966595,12.361156625455902,-79.3558183482227,1.0,20.4279704335096
1,110,1,32,3,11.5,687.8952500261805,-8.585937081557333,-100.0219090575911,0.0,9.426437275496307
1,110,2,73,3,23.0,493.047665268516,9.175782825592611,-80.76937525520975,1.0,14.359116132240175
1,111,0,64,2,11.5,445.0710585391482,3.3521579081987025,-88.01563671986627,1.0,5.7041638272853525
1,111,1,61,3,11.5,117.60530446858911,14.752561532764943,-76.96441344091366,1.0,19.183987173624306
1,111,2,58,2,23.0,448.8984414042682,0.6343727748440855,-85.29144099807765,0.0,12.602208212140273
1,112,0,63,2,23.0,168.5951045013113,23.622135307042633,-68.09483966663595,1.0,22.415972266545868
1,112,1,77,3,23.0,347.17290114069465,2.0100812009682105,-84.69716698895148,0.0,12.988341976242312
1,112,2,9,3,23.0,475.97022036327246,10.292400122775653,-76.77546233953234,1.0,12.546758947961028
1,113,0,20,2,23.0,285.582030333857,15.832861063365867,-75.88411391031272,1.0,25.431758254466757
1,113,1,25,1,23.0,304.31449096076517,13.05736833395997,-78.65960663971862,1.0,24.36834000364558
1,113,2,26,3,23.0,139.90137005763373,26.448995430470518,-65.26797954320807,1.0,22.827008697595115
1,114,0,11,2,23.0,347.95698094136543,13.18237774700304,-78.53459722667554,1.0,19.59828445574462
1,114,1,13,3,23.0,299.2929059734095,13.779052763310009,-77.70061685699719,1.0,22.27775794505633
1,115,0,64,2,23.0,459.5613396004479,10.01388296460143,-81.70309200907715,1.0,21.9035575067907
1,115,1,59,3,23.0,221.64410164161288,5.380920783895508,-74.04023838831128,1.0,10.548429583611615
1,115,2,1,3,23.0,511.28488117358995,1.24265312179442,-78.57442625949906,0.0,9.557634644309768
1,116,0,9,2,23.0,289.438264744456,17.34383994523848,-74.37313502844012,1.0,22.677072031338433
1,116,1,16,1,23.0,688.4324076726498,10.194156141864482,-81.5228188318141,1.0,25.49929563614083
1,116,2,50,3,23.0,117.9184120190071,26.046976982348863,-65.66999799132972,1.0,23.0371459306484
1,117,0,38,2,23.0,341.4196392344264,9.612180662449175,-82.10479431122941,1.0,22.024135784286496
1,117,1,71,3,23.0,442.6873975993071,4.420241721950013,-76.56604379532162,1.0,11.419285630506842
1,117,2,58,3,23.0,425.5616079905709,1.0029832684692472,-78.93112817227099,0.0,9.270143931766869
1,118,0,70,2,23.0,233.2205842772644,13.414786547483121,-78.30218842619546,1.0,21.85346507192704
1,118,1,52,1,23.0,80.79649740186248,33.32641751488913,-58.39055745878946,1.0,23.761126780622096
1,118,2,18,3,23.0,114.94989101390884,26.291858728512526,-65.42511624516607,1.0,23.84928258335857
1,119,0,68,2,23.0,111.90325133341221,23.930787891359596,-67.786187082319,1.0,22.02768177364127
1,119,1,43,3,23.0,239.94926960583086,8.200768603990195,-72.72797504700533,1.0,8.601853008455212
1,119,2,45,3,23.0,534.8782494960666,4.255894773554193,-82.54140546815633,1.0,8.699427816590322
1,120,0,31,2,23.0,408.43419699340154,17.377008508019617,-74.33996646565896,1.0,20.06820683304201
1,120,1,44,1,23.0,184.3651715592956,22.409685908726146,-69.30728906495246,1.0,27.353921925917703
1,120,2,67,3,23.0,431.25321255171224,9.8058648486001,-81.91111012507848,1.0,23.30062062958531
1,121,0,41,2,23.0,451.75211253309266,10.540488796012607,-81.17648617766598,1.0,21.20962092216125
1,121,1,45,3,23.0,700.003963747377,-0.19154438515385144,-83.67203347557677,0.0,12.664066509900122
1,121,2,35,3,23.0,440.5923350980101,6.4484628164644135,-83.29195995316717,1.0,10.62982758051498
1,122,0,5,2,23.0,346.9965138441967,16.554549958757235,-75.16242501492135,1.0,22.14590349940812
1,122,1,45,1,23.0,696.0303392804901,7.2938585468591395,-84.42311642681945,1.0,23.96034373223616
1,122,2,17,3,23.0,393.07829921572926,11.281595594018839,-80.43537937965976,1.0,24.054327728924637
1,123,0,6,2,23.0,157.21487022690323,17.688839722653718,-74.02813525102488,1.0,20.72124402675481
1,123,1,15,3,23.0,269.1613355861024,5.364929187449779,-75.38609679936313,1.0,9.771353167792906
1,123,2,35,3,23.0,442.21871839965996,4.429746600504942,-82.90940065588204,1.0,10.57449805420791
1,124,0,76,2,23.0,578.3131691119968,9.750060311891222,-81.96691466178736,1.0,22.85478487467473
1,124,1,7,1,23.0,458.3653622789692,13.681681365259557,-78.03529360841904,1.0,23.535540359528625
1,124,2,47,3,23.0,185.81793309898902,18.522455416447183,-73.1945195572314,1.0,19.351048976306895
1,125,0,39,2,23.0,164.47302076772488,17.90155984764116,-73.81541512603744,1.0,21.338269770045223
1,125,1,31,3,23.0,295.04991962140474,11.349820185629397,-73.46168326014599,1.0,10.716373735999065
1,125,2,29,3,23.0,510.12277773279624,4.018870044433578,-80.18980261202645,1.0,7.684741282690295
1,126,0,54,2,23.0,330.58907838849893,14.989246903797294,-76.7277280698813,1.0,23.378911257157775
1,126,1,69,1,23.0,419.57636405862723,8.95169141056693,-82.76528356311167,1.0,23.100382768460076
1,126,2,42,3,23.0,544.4268303933274,11.497738704762044,-80.21923626891655,1.0,19.489883665234334
1,127,0,74,2,23.0,531.3694859268512,8.288897302168172,-83.42807767151042,1.0,22.15676165848442
1,127,1,34,3,23.0,642.9119883018095,5.679624799647195,-79.80468027644554,1.0,8.875186763745543
1,127,2,67,3,23.0,455.01349382152915,3.669834018964308,-76.85994279623286,1.0,8.607763659911695
1,128,0,6,2,23.0,168.97482664055383,25.072650417465535,-66.64432455621306,1.0,22.143986802645024
1,128,1,52,1,23.0,93.86470924157238,30.54312933977478,-61.17384563390381,1.0,23.804465769245226
1,128,2,59,3,23.0,215.29326626345087,18.46320668777423,-73.25376828590436,1.0,25.052427277098154
1,129,0,0,2,23.0,585.4243250775039,11.050163373892914,-80.66681159978569,1.0,19.601807972970462
1,129,1,8,1,11.5,134.64326507653317,12.220117086128814,-79.49685788754978,1.0,16.853548427736044
1,129,2,51,3,23.0,513.7672555651678,10.148051554213213,-81.56892341946538,1.0,21.66246766668747
1,130,0,36,2,23.0,561.9943553619757,7.932024243376933,-83.78495073030166,1.0,22.417416223052193
1,130,1,69,3,23.0,431.6562431348066,6.518046771290994,-76.82077191275197,1.0,8.266974936383361
1,130,2,10,3,23.0,227.73038560376537,19.18136690672392,-70.44828896571974,1.0,10.179188514527544
1,131,0,38,2,23.0,378.7027317035388,17.09275802674438,-74.6242169469342,1.0,22.336927748475688
1,131,1,64,1,23.0,610.6953777451905,7.66138256907794,-84.05559240460065,1.0,22.03622313853991
1,131,2,10,3,23.0,230.68906152162194,20.235000564306812,-71.48197440937179,1.0,23.578031224278966
1,132,0,39,2,23.0,182.31732512813537,19.031584646674784,-72.6853903270038,1.0,21.542338812565507
1,132,1,16,3,23.0,642.8877835871502,-0.6274723526644156,-84.91080773943922,0.0,10.377588620128181
1,132,2,1,3,23.0,446.06834662981447,0.5398492712529624,-83.1987616222882,0.0,8.369421989487158
1,133,0,46,2,23.0,499.2332163165238,13.310942178790926,-78.40603279488766,1.0,21.288326453424837
1,133,1,73,1,23.0,398.2960695157419,14.868028585142145,-76.84894638853643,1.0,24.53012699797969
1,133,2,30,3,23.0,219.25380102392884,18.18404168272701,-73.53293329095158,1.0,20.6358680362889
1,134,0,71,2,23.0,305.6519857785923,16.7143954707076,-75.00257950297099,1.0,19.673047551394497
1,134,1,65,3,23.0,503.27834345237574,5.346328482027419,-82.42141809087352,1.0,10.949229617554499
